id,conversation_id,utterance_id,speaker,utterance,tokens,pos_tags,has_code_switch,spanish_percentage,generation_strategy,topic
940,84,3,Speaker B,That's a good angle. It's a pretty significant part of the period. I could probably find some information about the technological advancements that led to the growth of those factories.,That's|a|good|angle|It's|a|pretty|significant|part|of|the|period|I|could|probably|find|some|information|about|the|technological|advancements|that|led|to|the|growth|of|those|factories,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,school project
941,84,4,Speaker A,"Awesome! Maybe we could divide the research, then come together and draft the main body of the paper?",Awesome|Maybe|we|could|divide|the|research|then|come|together|and|draft|the|main|body|of|the|paper,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,school project
942,84,5,Speaker B,Sounds like a plan. When do you think we should meet up to work on it together? Are you free sometime this weekend?,Sounds|like|a|plan|When|do|you|think|we|should|meet|up|to|work|on|it|together|Are|you|free|sometime|this|weekend,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,school project
943,84,6,Speaker A,"Yeah, I'm pretty open this weekend. How about Saturday afternoon? We could grab some coffee and hit the library.",Yeah|I'm|pretty|open|this|weekend|How|about|Saturday|afternoon|We|could|grab|some|coffee|and|hit|the|library,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,school project
944,84,7,Speaker B,Saturday afternoon works great for me. Let's say around 2 pm at the library?,Saturday|afternoon|works|great|for|me|Let's|say|around|2|pm|at|the|library,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,school project
945,84,8,Speaker A,Perfect. That gives us plenty of time to get a good chunk of it done. We should probably also think about how we want to present it.,Perfect|That|gives|us|plenty|of|time|to|get|a|good|chunk|of|it|done|We|should|probably|also|think|about|how|we|want|to|present|it,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,school project
946,84,9,Speaker B,"Good point. A slideshow would probably be the easiest, but maybe we could try to incorporate some primary source documents if we can find some good ones.",Good|point|A|slideshow|would|probably|be|the|easiest|but|maybe|we|could|try|to|incorporate|some|primary|source|documents|if|we|can|find|some|good|ones,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,school project
947,84,10,Speaker A,"I like that idea! Alright, so research, draft, and then think about presentation. Looks like we have a solid plan. See you Saturday!",I|like|that|idea|Alright|so|research|draft|and|then|think|about|presentation|Looks|like|we|have|a|solid|plan|See|you|Saturday,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,school project
948,84,11,Speaker B,"Sounds good! See you then. And thanks for reminding me about the project, I seriously would have forgotten!",Sounds|good|See|you|then|And|thanks|for|reminding|me|about|the|project|I|seriously|would|have|forgotten,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,school project
949,85,0,Speaker A,"¡Ay, Dios mío! Me duele la espalda horrores últimamente. Creo que es por estar tantas horas sentada frente al ordenador.",Ay|Dios|mío|Me|duele|la|espalda|horrores|últimamente|Creo|que|es|por|estar|tantas|horas|sentada|frente|al|ordenador,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,health concerns
950,85,1,Speaker B,"¡Uf, te entiendo! Yo también sufro de eso. ¿Has probado a hacer estiramientos o ir a un fisioterapeuta?",Uf|te|entiendo|Yo|también|sufro|de|eso|Has|probado|a|hacer|estiramientos|o|ir|a|un|fisioterapeuta,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,health concerns
951,85,2,Speaker A,"He intentado estiramientos, pero no me alivian mucho. Creo que tendré que pedir cita con el médico de cabecera para que me derive a un fisioterapeuta. ¿A ti qué te funciona?",He|intentado|estiramientos|pero|no|me|alivian|mucho|Creo|que|tendré|que|pedir|cita|con|el|médico|de|cabecera|para|que|me|derive|a|un|fisioterapeuta|A|ti|qué|te|funciona,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,health concerns
952,85,3,Speaker B,"A mí me va bien hacer yoga suave y usar una almohadilla térmica en la espalda. También intento levantarme cada hora y caminar un poco. Pero lo más importante es la fisioterapia, la verdad.",A|mí|me|va|bien|hacer|yoga|suave|y|usar|una|almohadilla|térmica|en|la|espalda|También|intento|levantarme|cada|hora|y|caminar|un|poco|Pero|lo|más|importante|es|la|fisioterapia|la|verdad,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,health concerns
953,85,4,Speaker A,Tienes razón. Quizás debería tomarme más en serio el yoga. Otra cosa que me preocupa es que últimamente me siento muy cansada.,Tienes|razón|Quizás|debería|tomarme|más|en|serio|el|yoga|Otra|cosa|que|me|preocupa|es|que|últimamente|me|siento|muy|cansada,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,health concerns
954,85,5,Speaker B,¿Cansada todo el tiempo? Eso podría ser muchas cosas. ¿Duermes bien? ¿Te alimentas bien? Podría ser falta de vitaminas.,Cansada|todo|el|tiempo|Eso|podría|ser|muchas|cosas|Duermes|bien|Te|alimentas|bien|Podría|ser|falta|de|vitaminas,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,health concerns
955,85,6,Speaker A,"Pues la verdad es que no duermo del todo bien. Me cuesta conciliar el sueño y me despierto varias veces. Y la alimentación... bueno, podría ser mejor, confieso.",Pues|la|verdad|es|que|no|duermo|del|todo|bien|Me|cuesta|conciliar|el|sueño|y|me|despierto|varias|veces|Y|la|alimentación|bueno|podría|ser|mejor|confieso,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,health concerns
956,85,7,Speaker B,"Yo te recomendaría ir al médico para que te haga un análisis de sangre. Así se descartan posibles deficiencias y te pueden dar un buen consejo. Y, hablando de salud, ¿cómo va tu alergia?",Yo|te|recomendaría|ir|al|médico|para|que|te|haga|un|análisis|de|sangre|Así|se|descartan|posibles|deficiencias|y|te|pueden|dar|un|buen|consejo|Y|hablando|de|salud|cómo|va|tu|alergia,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,health concerns
957,85,8,Speaker A,"¡Ay, gracias por recordármelo! Está controlada con la medicación, pero con el cambio de estación siempre empeora un poco. Espero que este año no sea muy fuerte.",Ay|gracias|por|recordármelo|Está|controlada|con|la|medicación|pero|con|el|cambio|de|estación|siempre|empeora|un|poco|Espero|que|este|año|no|sea|muy|fuerte,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,health concerns
958,85,9,Speaker B,"Crucemos los dedos. Cuidarse es fundamental, sobre todo con estas cosas. Y acuérdate, ¡a mover esa espalda!",Crucemos|los|dedos|Cuidarse|es|fundamental|sobre|todo|con|estas|cosas|Y|acuérdate|a|mover|esa|espalda,ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES|ES,no,100.0,monolingual_spanish,health concerns
959,86,0,Speaker A,"Hey! So, Sarah's birthday is coming up soon. Have you thought about what we should do for her party?",Hey|So|Sarah's|birthday|is|coming|up|soon|Have|you|thought|about|what|we|should|do|for|her|party,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,birthday party
960,86,1,Speaker B,"I have! I was thinking maybe a picnic in the park? It's supposed to be nice weather next weekend, and we could all bring a dish to share.",I|have|I|was|thinking|maybe|a|picnic|in|the|park|It's|supposed|to|be|nice|weather|next|weekend|and|we|could|all|bring|a|dish|to|share,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,birthday party
961,86,2,Speaker A,That sounds lovely! Casual and fun. We could bring a frisbee or something for people to play with.,That|sounds|lovely|Casual|and|fun|We|could|bring|a|frisbee|or|something|for|people|to|play|with,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,birthday party
962,86,3,Speaker B,"Perfect! And what about a cake? Should we order one, or try to bake one ourselves?",Perfect|And|what|about|a|cake|Should|we|order|one|or|try|to|bake|one|ourselves,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,birthday party
963,86,4,Speaker A,"Ordering might be less stressful, especially if we're already bringing food. What kind of cake do you think she'd like?",Ordering|might|be|less|stressful|especially|if|we're|already|bringing|food|What|kind|of|cake|do|you|think|she'd|like,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,birthday party
964,86,5,Speaker B,"She loves chocolate, so maybe a rich chocolate cake with some raspberry filling?",She|loves|chocolate|so|maybe|a|rich|chocolate|cake|with|some|raspberry|filling,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,birthday party
965,86,6,Speaker A,"Ooh, fancy! I'm sure she'd adore that. And what about decorations? Just balloons and streamers, or something more elaborate?",Ooh|fancy|I'm|sure|she'd|adore|that|And|what|about|decorations|Just|balloons|and|streamers|or|something|more|elaborate,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,birthday party
966,86,7,Speaker B,Balloons and streamers are always a classic. Maybe some fairy lights if we can find a good spot with trees?,Balloons|and|streamers|are|always|a|classic|Maybe|some|fairy|lights|if|we|can|find|a|good|spot|with|trees,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,birthday party
967,86,8,Speaker A,That's a great idea! It would make it feel really magical. We should also make sure to get a card and everyone signs it.,That's|a|great|idea|It|would|make|it|feel|really|magical|We|should|also|make|sure|to|get|a|card|and|everyone|signs|it,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,birthday party
968,86,9,Speaker B,Absolutely! And maybe a small gift from all of us? Pool our money together?,Absolutely|And|maybe|a|small|gift|from|all|of|us|Pool|our|money|together,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,birthday party
969,86,10,Speaker A,Definitely! Let's figure out how much we can each contribute and find something special. This is going to be a great birthday!,Definitely|Let's|figure|out|how|much|we|can|each|contribute|and|find|something|special|This|is|going|to|be|a|great|birthday,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,monolingual_english,birthday party
970,87,0,Speaker A,"Morning everyone, let's get started. How was everyone's weekend?",Morning|everyone|let's|get|started|How|was|everyone's|weekend,EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
971,87,1,Speaker B,"Good! Relaxing, mostly. Caught up on some reading.",Good|Relaxing|mostly|Caught|up|on|some|reading,EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
972,87,2,Speaker A,"Mine was pretty busy, actually. Family in town.",Mine|was|pretty|busy|actually|Family|in|town,EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
973,87,3,Speaker A,"Okay, sounds good. Let's jump into the Johnson account. Any progress on that proposal?",Okay|sounds|good|Let's|jump|into|the|Johnson|account|Any|progress|on|that|proposal,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
974,87,4,Speaker B,I finalized the budget section yesterday. Just needs a final review.,I|finalized|the|budget|section|yesterday|Just|needs|a|final|review,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
975,87,5,Speaker A,"I finished the marketing plan. I think it's pretty solid. I just need to add one slide, un momento.",I|finished|the|marketing|plan|I|think|it's|pretty|solid|I|just|need|to|add|one|slide|un|momento,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN|EN|ES|ES,yes,15.8,minimal_switch,work meeting
976,87,6,Speaker A,Great! Let's aim to have everything compiled by the end of the day.,Great|Let's|aim|to|have|everything|compiled|by|the|end|of|the|day,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
977,87,7,Speaker B,Sounds doable. Are we presenting this in person or virtually?,Sounds|doable|Are|we|presenting|this|in|person|or|virtually,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
978,87,8,Speaker A,"Virtually, next Tuesday. That gives us time to polish it.",Virtually|next|Tuesday|That|gives|us|time|to|polish|it,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
979,87,9,Speaker A,Perfect. I'll send my portion over as soon as that last slide is complete.,Perfect|I'll|send|my|portion|over|as|soon|as|that|last|slide|is|complete,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
980,87,10,Speaker A,Excellent. Anything else for today's agenda?,Excellent|Anything|else|for|today's|agenda,EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
981,87,11,Speaker B,Not from my end. I think we're good.,Not|from|my|end|I|think|we're|good,EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,work meeting
982,88,0,Speaker A,"Okay everyone, dinner's almost ready! Can someone set the table?",Okay|everyone|dinner's|almost|ready|Can|someone|set|the|table,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,family dinner
983,88,1,Speaker B,I can do that. What are we having tonight?,I|can|do|that|What|are|we|having|tonight,EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,family dinner
984,88,2,Speaker A,Chicken and rice with a side salad. I tried a new marinade on the chicken.,Chicken|and|rice|with|a|side|salad|I|tried|a|new|marinade|on|the|chicken,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,family dinner
985,88,3,Speaker B,"Ooh, sounds good! I'm starving. Did you use the sazón? I love that.",Ooh|sounds|good|I'm|starving|Did|you|use|the|sazón|I|love|that,EN|EN|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN|EN,yes,7.7,minimal_switch,family dinner
986,88,4,Speaker A,"I did! It adds a nice flavor, right?",I|did|It|adds|a|nice|flavor|right,EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,family dinner
987,88,5,Speaker B,Can I have extra rice tonight? I had a really tough soccer practice.,Can|I|have|extra|rice|tonight|I|had|a|really|tough|soccer|practice,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,family dinner
988,88,6,Speaker A,"Sure, honey. Help yourself. Did you remember to do your homework?",Sure|honey|Help|yourself|Did|you|remember|to|do|your|homework,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,family dinner
989,88,7,Speaker B,"Almost done, just a little bit left after dinner.",Almost|done|just|a|little|bit|left|after|dinner,EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,family dinner
990,88,8,Speaker B,"So, how was everyone's day? Anything interesting happen?",So|how|was|everyone's|day|Anything|interesting|happen,EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,family dinner
991,88,9,Speaker B,"Mine was pretty boring, just school. But I did get a good grade on my history test!",Mine|was|pretty|boring|just|school|But|I|did|get|a|good|grade|on|my|history|test,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,family dinner
992,88,10,Speaker A,That's wonderful! We'll celebrate after dinner with some ice cream.,That's|wonderful|We'll|celebrate|after|dinner|with|some|ice|cream,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,family dinner
993,89,0,Speaker A,"Hey, ready to tackle this paella recipe? Looks a little intimidating.",Hey|ready|to|tackle|this|paella|recipe|Looks|a|little|intimidating,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
994,89,1,Speaker B,"Hey! Yeah, I've been looking forward to it all day. Did you manage to find saffron?",Hey|Yeah|I've|been|looking|forward|to|it|all|day|Did|you|manage|to|find|saffron,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
995,89,2,Speaker A,"I did! It was ridiculously expensive, but I got it. And I prepped the chicken and chorizo.",I|did|It|was|ridiculously|expensive|but|I|got|it|And|I|prepped|the|chicken|and|chorizo,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
996,89,3,Speaker B,"Awesome! Okay, so first, we need to heat the olive oil in the paella pan. Think we should use medium heat?",Awesome|Okay|so|first|we|need|to|heat|the|olive|oil|in|the|paella|pan|Think|we|should|use|medium|heat,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
997,89,4,Speaker A,"Sounds right. And then brown the chicken, right? Vamos!",Sounds|right|And|then|brown|the|chicken|right|Vamos,EN|EN|EN|EN|EN|EN|EN|EN|ES,yes,11.1,minimal_switch,cooking together
998,89,5,Speaker B,"Exactly! Don't overcrowd the pan, we want a nice sear. Oh, and I chopped the peppers and onions.",Exactly|Don't|overcrowd|the|pan|we|want|a|nice|sear|Oh|and|I|chopped|the|peppers|and|onions,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
999,89,6,Speaker A,"Perfect! Once the chicken is browned, we add those in, right?",Perfect|Once|the|chicken|is|browned|we|add|those|in|right,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1000,89,7,Speaker B,Yep! And then the garlic and paprika. Smells amazing already!,Yep|And|then|the|garlic|and|paprika|Smells|amazing|already,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1001,89,8,Speaker A,It really does. I’m starving! Do you think we should add the rice next?,It|really|does|I’m|starving|Do|you|think|we|should|add|the|rice|next,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1002,89,9,Speaker B,"Almost! We need to add the tomatoes first, let them cook down a bit. Then the rice, and then the broth.",Almost|We|need|to|add|the|tomatoes|first|let|them|cook|down|a|bit|Then|the|rice|and|then|the|broth,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1003,89,10,Speaker A,Got it! This is actually going pretty smoothly.,Got|it|This|is|actually|going|pretty|smoothly,EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1004,89,11,Speaker B,"I know, right? We might actually pull this off! Let's not get ahead of ourselves just yet!",I|know|right|We|might|actually|pull|this|off|Let's|not|get|ahead|of|ourselves|just|yet,EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN,no,0.0,minimal_switch,cooking together
1005,90,0,Speaker A,"Hey! So, we need to start planning our trip to Mexico. I was thinking maybe la Ciudad de México?",Hey|So|we|need|to|start|planning|our|trip|to|Mexico|I|was|thinking|maybe|la|Ciudad|de|México,EN|EN|EN|EN|EN|EN|ES|EN|EN|EN|EN|EN|EN|EN|EN|ES|ES|ES|ES,yes,26.3,free_generation,travel planning
1006,90,1,Speaker B,¡Sí! Me encanta Mexico City! I've always wanted to go. What are you thinking about doing there? We should definitely visit some museos.,¡Sí!|Me|encanta|Mexico|City|I've|always|wanted|to|go|What|are|you|thinking|about|doing|there|We|should|definitely|visit|some|museos,ES|ES|ES|ES|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|EN|ES,yes,21.7,free_generation,travel planning
1007,90,2,Speaker A,Totally! I was looking at el Museo Nacional de Antropología. It looks amazing. And we should find a good place to eat some authentic tacos al pastor.,Totally|I|was|looking|at|el|Museo|Nacional|de|Antropología|It|looks|amazing|And|we|should|find|a|good|place|to|eat|some|authentic|tacos|al|pastor,ES|EN|EN|EN|EN|ES|ES|ES|ES|ES|EN|EN|EN|EN|EN|EN|EN|ES|EN|EN|ES|EN|EN|EN|ES|ES|ES,yes,40.7,free_generation,travel planning
